block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
1422.7299208498262,693.6125898733147,0.0,146.57885440411576,34.632887130692204,2.0,-0.44786282253921944,1.8870461526926303,-0.8795519387392599,-0.030504268425952268,52.143566852812754,5.683292260735175,-0.35505262748802086,-0.7557017704425679,2.8736183932344277,-0.014915408491089419,0.0,4.760499894141519,4.750878331139082,13.162306539556242,13.344132292455203,6.988770360498006,0.08957047859545318,6.990361322982814,0.4410976271057958,-0.06935568935698458,1.909598328226463,2.5462259623102406,10.555190777216602,8.319368997638877,5.442119755265734,-0.6465253499848346,3.4071495688919224,9.003755390755405,0.7847335728771846,25.177778656252762,-0.6778335370852224,-0.6785367082345202,1.7125140816928148,12.671395989681821,8.695488527503745,7.721148024086298,9.731215687581148,-0.8788972555040211,-1.1507390229678165,16.849872051007868,8.958168510430237,5.615304169772263,4.412296546849706,10.145571700820385,0.7900995762962432,7.581152209509052,0.9052580763880965,11.291947910706092,-0.7394044544083478,-4.605561921611721,2.526094658082735,-1.481383638719572,-0.02109591970537275,142.24978657330675,7.343431358858956,74.40210335078726,-3.0,6.8712241686233,-0.1575266791220528,47.40253157796533,1.0,-0.48125407197766995
0.02109591970535169,103.99270977658523,0.0,97.6987004198224,37.059544387828595,0.0,-0.44786282253921944,3.651870222624919,0.9392205780110936,1.4580687146755085,8.819124636560158,5.273849698133779,1.0280235394543087,0.8041651595245477,1.8816677212503559,-0.014915408491089419,0.0,4.09295465639295,3.822098011663743,15.736247897487386,15.95674934142302,8.992627121397403,2.395928348117024,9.057435894753024,1.6790345381342964,0.3661515443706744,1.0270372587665364,1.652874040533865,9.89854508528473,10.042608314054513,6.917777637943255,0.9277386748341762,2.281937947290759,12.09411154017302,-0.5136577950039921,28.694950386296103,1.6756776188377722,1.6742722687618772,2.1483207417999313,15.522491794386527,10.87382503102677,11.047757764994621,11.67976666182733,0.9349468125213226,1.1538898765629444,22.001600450867194,10.681841841985367,8.229325637752217,6.492840070199432,16.813644038117893,0.7900995762962432,10.831663399090655,0.9052580763880965,10.481446848422792,0.7981329261044426,-2.8716491410425684,4.563308961899821,0.6529861224351133,-0.02109591970537275,-0.02109591970535169,11.264095242349578,148.84145949323835,0.0,11.261085765101534,0.6194782022084449,-0.02109591970537275,0.0,0.6280606204661164
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,30.06506170549428,0.0,-0.44786282253921944,2.351473539516917,0.982019334718234,0.3664485270677706,1.173634833692053,0.3605389469170208,0.20047773918858833,0.9061623747983918,1.8991933514974242,-0.014915408491089419,0.0,4.212481337476309,4.042558883820982,11.550549843613737,11.872738098653214,6.449661688783956,0.2612516121413005,6.483082588341377,-0.17787082840845447,0.11729026795486926,1.1827833298477,1.8105243796708725,9.949056292356413,6.765194531415321,4.809694948403941,0.9255429760609654,2.5416021676602583,9.312791005697166,0.5683350115636552,24.298485723741926,1.3161478899141064,1.3154052666772205,1.5784197247367788,-0.15853513148935822,8.073106669354308,6.889495588859217,8.75694020045806,0.9824765313267301,0.9316418728569753,15.991250651031311,8.383610733245193,5.908074574186018,3.2234145335070057,11.185217387818383,0.7900995762962432,6.768524412113651,0.9052580763880965,10.535480252575013,0.9977131578745084,-3.0528042076691966,1.7482491966253018,0.6529861224351133,-0.02109591970537275,-0.02109591970535169,8.44121724623633,93.01194238640004,0.0,8.43903188165124,0.6194782022084449,-0.02109591970537275,0.0,0.6280606204661164
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,30.207806250031716,0.0,-0.44786282253921944,-0.4350907814288025,0.22005431905872713,-0.030504268425952268,1.173634833692053,-0.45834617828577207,-0.2724653129086981,0.7016894050369524,0.4398925395915284,-0.014915408491089419,0.0,3.802031225076851,3.807874729589082,10.7695052090845,11.025000877830639,5.937677981684448,2.0525660810253297,6.100035380550904,0.853743264115296,-1.9150768227742059,1.4423601149829726,2.0732749448992185,9.747011464069685,6.266147684462802,4.470895944727979,0.6135621094384156,2.931098498214507,7.149541701104836,0.13553788893659624,23.419192791231094,-1.6068189561057364,-1.6073434539681182,-0.19833050493069582,-0.15853513148935822,6.8283429530554365,5.780625675223108,7.7826647133349685,0.22041794520087546,-1.9575821753206233,15.132629251054757,6.9472162902825865,3.607735682363659,2.0345325201643054,7.636082111514872,0.7900995762962432,5.685020682253117,0.9052580763880965,10.049179615205032,0.789938609003236,-5.149027121491604,0.6370413945432548,0.6529861224351133,-0.02109591970537275,-0.02109591970535169,6.402472026821207,93.01194238640004,0.0,6.4008818547149176,0.6194782022084449,-0.02109591970537275,0.0,0.6280606204661164
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,31.349762606331197,0.0,-0.44786282253921944,0.49376399221977063,0.3153872676677211,-0.2289806661728137,1.173634833692053,1.1794240721198137,0.27825617215949483,0.6256529421091153,-0.1501370120597746,-0.014915408491089419,0.0,1.3483514322713008,1.3927614333117075,10.850336511660467,11.13604949623079,5.795271917458095,0.4199756790044423,5.972352977954079,0.6474204456105459,-1.9150768227742059,1.078952615793591,1.7054241535795343,9.342921807496225,6.319107758016948,4.485953678224688,0.5484339401437198,2.368492687413925,8.07664854593012,-2.6776434081392866,24.298485723741926,-0.9486332989364394,-0.9492236103339483,-0.43299562960375854,-0.15853513148935822,6.8283429530554365,6.612278110450189,7.7826647133349685,0.3160868334672092,-1.252665194472046,15.132629251054757,6.9472162902825865,3.356789621437583,3.2234145335070057,7.779481516618044,0.7900995762962432,5.685020682253117,0.9052580763880965,9.724979190291712,0.6331845090821483,-5.485457959512484,0.04439723343282966,-3.6157533998742575,-0.02109591970537275,-0.02109591970535169,6.872951692840082,93.01194238640004,0.0,6.8712241686233,-1.711536441783048,-0.02109591970537275,0.0,-2.699883456865243
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,34.204653497079896,0.0,-0.44786282253921944,3.1874428358006326,-0.08780838199180177,2.7481653000301076,1.173634833692053,0.7699815095184173,-0.3017367661773188,-0.07478319599001135,3.324611278258988,-0.014915408491089419,0.0,5.415641419702192,5.506134609303561,13.988149245392645,14.308867164806507,8.073768945079744,0.15435581200898046,8.167109952321114,0.02845199009629563,-0.13157100846093586,2.0134290422805723,2.651326188401579,11.918993368152028,9.600595392467996,6.05948682863082,0.024499804867380758,3.580259049138255,10.548933465464213,1.8667263794448319,24.298485723741926,0.4281390098613307,0.4271818556106401,1.7125140816928148,1.267012770862995,10.251443172877334,9.661670372949487,12.166904405388873,-0.08791206021622029,-0.05742095713468659,24.57746465079686,11.54367850776293,6.3890545242943295,3.520635036842681,10.288971105923558,0.7900995762962432,9.748159669230121,0.9052580763880965,11.400014719010533,-0.09968808868827832,-3.324536807609138,1.9334504969723096,-1.481383638719572,-0.02109591970537275,-0.02109591970535169,7.970737580217456,93.01194238640004,0.0,7.968689567742858,-1.711536441783048,-0.02109591970537275,0.0,-1.5905687644214563
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,38.77247892227782,0.0,-0.44786282253921944,3.373213790530347,-1.57804340325522,1.5573069135489392,1.173634833692053,-0.04890361568437563,-0.2793650126077301,-1.4835171878427498,2.5569886734373917,-0.014915408491089419,0.0,5.311901281403428,5.251537860167136,13.741759853203247,14.068922828620469,7.778784954896584,-0.10154625497445229,7.801317123259941,-0.5905164654179547,0.09655182825355216,4.090043323362752,4.805880823274014,12.323083024725488,9.064883879208763,5.961611560902209,-1.5247855466277018,4.705470670739419,9.621826620638927,1.001132134190714,26.93636452127443,-1.0479620054149668,-1.048830086099211,2.349462277233985,-0.15853513148935822,9.006679456578462,8.275582980904352,10.218353431142694,-1.577758781582592,-1.5695758470033996,17.70849345098442,9.245447399022758,7.058244020097198,5.601178560192407,12.045613818437417,3.509885519451182,7.852028141974186,3.6033292142342237,12.588749610359374,-1.6149913376049234,-2.8845887886587565,2.5631349181521363,-1.481383638719572,-0.02109591970537275,-0.02109591970535169,8.12756413555708,93.01194238640004,0.0,8.125470339045652,-1.711536441783048,-0.02109591970537275,0.0,-1.5905687644214563
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,30.493295339106584,0.0,-0.44786282253921944,1.0510768564089146,-0.4596574166503318,1.259592316928647,1.173634833692053,-0.8677887408871685,0.4262860929750911,-0.6535507389928752,0.7156291221454046,-0.014915408491089419,0.0,3.356625196511505,3.3598413442372723,12.875014560521175,13.15574624338352,6.873489260886197,0.28068721216535863,6.931696435303192,0.02845199009629563,0.511320622279894,1.909598328226463,2.5462259623102406,8.8378097367794,8.39269833025231,5.246369219808512,-0.3505695189959957,3.4071495688919224,9.003755390755405,-0.9464549176310509,24.298485723741926,1.041683879866736,1.0409358401816433,2.215367920277949,-0.15853513148935822,8.695488527503745,7.721148024086298,9.731215687581148,-0.45899318617656154,0.5906905392853137,16.849872051007868,8.958168510430237,6.514527554757367,3.2234145335070057,11.077667833991004,0.7900995762962432,7.581152209509052,0.9052580763880965,9.022544936312851,-0.8536755544029406,-1.383589665180983,2.7112959584297425,-1.481383638719572,-0.02109591970537275,-0.02109591970535169,5.931992360802332,93.01194238640004,0.0,5.930539540806535,-1.711536441783048,-0.02109591970537275,0.0,-2.1452261106433497
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,30.92152897271889,0.0,0.9812296190053728,1.515504243233201,0.43820981534942083,0.564924924814632,1.173634833692053,-0.04890361568437563,0.4166683297582586,0.4856204046851472,0.9866922033000627,-0.014915408491089419,0.0,2.773650723680407,2.692769414935689,11.408364660769262,11.630810751424315,6.3106462451344205,0.06365634523004228,6.362301937236272,-0.7968392839227048,0.09655182825355216,1.2346986868747545,1.8630744927165417,9.443944221639589,6.773342235039036,4.809694948403941,0.5930654545169075,2.6281569077834246,8.385684160871882,-0.7300563563175215,24.298485723741926,0.46202345554619123,0.46122457517598303,1.6454669032147968,-0.15853513148935822,8.073106669354308,7.166713067268243,8.75694020045806,0.43806615247179825,0.10533721680487126,15.991250651031311,8.383610733245193,5.740777200235301,3.2234145335070057,10.575769916129902,0.7900995762962432,7.039400344578785,0.9052580763880965,9.941112806900593,0.11692210718693717,-3.7774244741757075,2.785376478568546,0.6529861224351133,-0.02109591970537275,-0.02109591970535169,7.657084469538206,93.01194238640004,0.0,7.6551280251372695,0.6194782022084449,-0.02109591970537275,0.0,0.6280606204661164
0.02109591970535169,-0.05785729930820435,0.0,-0.06160754876430661,36.34582166514142,0.0,-0.44786282253921944,1.515504243233201,0.5345311707377254,4.236738283131569,1.173634833692053,0.7699815095184173,-1.3904257459609486,0.6799842335560908,2.750938981504949,-0.014915408491089419,0.0,5.27807297543644,5.142018588192249,12.52052547452536,12.712543275304348,7.463457241252517,0.5171536791247332,7.6874382236465575,-0.17787082840845447,0.3661515443706744,1.4423601149829726,2.0732749448992185,10.454168363073238,8.054568629868154,5.656692457593843,0.729219576685221,2.9743758682760904,9.930862235580689,1.4339292568177728,24.298485723741926,0.16951400814572062,0.16847294743235114,2.0142263848438953,-0.15853513148935822,9.629061314727899,8.275582980904352,11.192628918265784,0.5315127755430082,-0.2442592877812855,23.718843250820303,10.969120730577888,6.807297959171122,3.2234145335070057,10.611619767405694,0.7900995762962432,8.122904074439319,0.9052580763880965,9.07657834046507,0.01392534178822174,-1.7847187412828016,2.785376478568546,0.6529861224351133,-0.02109591970537275,-0.02109591970535169,7.186604803519331,93.01194238640004,0.0,7.184785711228888,0.6194782022084449,-0.02109591970537275,0.0,0.6280606204661164
